duration,budget,imdb_score,gross
89,2000000,7.2,6719300
101,,7.5,6003587
80,2700000,8,5792822
115,2000000,8.1,5383834
100,1500000,6.8,4599680
118,2000000,7.4,
100,2000000,7.2,6531491
106,,8.1,4581222
106,2000000,7,
91,2000000,7.4,3885134
105,,8.3,4311834
96,2000000,6.1,3590010
116,,7.5,3300230
116,2000000,7,3335839
97,2000000,5.3,2557668
101,2000000,4.7,2506446
98,2000000,5.7,7369373
22,,8.1,
150,18000000,7.8,4414535
101,2000000,6.5,1984378
90,1500000,8,2283276
120,2000000,3.3,1098224
102,2000000,8.3,1430185
102,2000000,6.9,1477002
60,,7.3,
100,2000000,8.1,1134049
104,,6.5,977600
89,2000000,6.8,653621
99,,7.3,110000
96,,6.4,444354
86,3400000,4.6,535249
98,17000000,6.5,
96,6000000,7,371081
94,,5.4,347578
91,2000000,6.7,124494
,,2.8,
90,,7.4,120620
85,3800000,5.8,100669
96,,7.1,
129,13500000,4.5,186354
60,,7.9,
93,,5.3,55202
100,,5.4,
97,,4.8,549632
94,,5.9,137945
95,1500000,6.2,17580
97,2000000,5.9,
92,14000,6.6,12667
96,2000000,6.6,198407
85,25000000,5.1,13973532
87,,6,
91,,6.8,5824
99,,5.4,2843
88,,5.2,
119,2000000,7.8,4958
99,2000000,6.4,
92,100000,6.1,
86,,5.7,
83,2000000,5.5,
81,2000000,7.4,
82,2000000,7.1,
102,,3.9,13220
90,2000000,4.6,
30,,7.3,
92,2300000,7.7,7927
88,2000000,4.9,
97,14000000,6.3,
96,2000000,6.1,
87,2000000,6.6,
106,2000000,5.7,2436
107,,5.6,4556
80,,6,
91,2000000,5.7,
99,2000000,7,
102,2000000,5.3,
108,2000000,4.4,
88,1250000,3.4,
89,2000000,4.5,
92,2000000,3.4,
99,1900000,7.1,4600000
103,1900000,6.4,1420578
90,1950000,5.2,
95,3000000,7,1028658
97,,7.3,466702
108,1500000,8.1,
95,1400000,5.8,18435
100,30000000,5.9,35266619
160,,6.4,95236
101,1800000,7.5,26505000
90,1000000,7.8,2957978
86,,6.3,
89,1900000,7.2,444044
87,1800000,5.6,40990055
98,,7.2,1445366
125,1800000,8,
95,1800000,8.5,
118,1800000,6.8,5709616
93,1800000,7.3,12784397
96,1800000,5.5,
109,1800000,7.3,3050934
109,,6.3,841206
155,150000000,5.1,
90,1500000,6.6,638476
93,1800000,6.1,
108,1800000,7.5,505295
114,1800000,7,
87,,7.2,
113,1800000,5.3,
87,,8.7,
90,1800000,3.4,
111,1800000,5.4,
81,3500000,7.8,7267324
93,500000,6.7,145540
90,2000000,4.7,
112,1750000,6.3,
106,,7.4,12589108
88,1700000,6.1,
138,1700000,7.5,35918429
105,2000000,6.3,92401
98,1700000,6.3,1943649
86,1700000,6.8,992238
104,1000000,7.8,4231500
100,1000000,6.9,396035
126,1644736,8,
118,1650000,7.8,
103,1600000,7.4,
102,,6.1,2507106
84,2000000,4.3,6026908
,,3.5,2592808
95,1300000,7.2,1060591
92,,4.7,
90,1500000,7.3,155972
113,1600000,7.9,
,70000000,5.1,129319
123,1600000,7.2,26893
111,1650000,5.4,2580
99,,3.7,
110,26000000,7.4,58885635
108,2000000,7.1,19067631
92,1100000,6.8,11806119
120,1500000,8.2,
91,1500000,7,7417210
88,1500000,7.4,7362100
97,1000000,6.7,7022940
95,,5.7,190666
90,17000000,9.1,
95,1696377,7.6,
103,2000000,7.2,5132222
110,1500000,7.5,2365931
103,1500000,6.8,53991137
92,1500000,6.9,
114,1500000,7.9,1221261
101,,7.6,2408553
112,1500000,6.7,712294
104,1500000,5.8,3447339
99,1500000,6.5,418953
98,1500000,7.2,406035
107,,6.9,402820
93,1500000,5.5,
100,1500000,6.5,373967
80,1500000,6.2,194568
94,,6.7,
93,1500000,5.7,
87,1500000,8.6,163245
91,1500000,6.5,119841
84,1500000,6.3,173066
90,1500000,4.3,92362
98,1500000,6.1,105943
108,1500000,6,
124,1700000,5.8,183490
95,1500000,6.7,3478
90,2000000,6.7,52166
93,1500000,7.6,
101,2500000,5.1,1163508
107,350000,6.8,
20,1500000,6.8,
87,1500000,6.8,
98,1500000,6.3,
112,5000000,7.1,
82,1500000,2.8,
102,2000000,8.2,
97,1500000,3.1,
130,60000000,7,80033643
101,1500000,3.3,
93,2000000,3.6,
83,2000000,7.7,184925485
106,1400000,6.7,304124
113,1455000,5.5,
94,1400000,6.6,36830
101,2000000,4.8,
99,3150000,5.5,
76,,6.3,231186
91,1400000,6.9,
105,1377800,6.5,
120,960000,8.2,3650677
105,1250000,7.1,
120,,7.3,
105,1300000,8.1,1647780
95,1300000,7.2,695229
135,1592000,7.4,638951
105,1300000,6.5,609042
83,1500000,5.7,1521
111,60000000,6.1,32940507
60,5000000,7.7,
135,1400000,8.7,
88,1750000,4.3,
87,1000000,6.2,19539
97,1500000,3.3,100358
82,1300000,2.7,
103,1300000,5.2,
130,1288000,8.2,
87,1250000,6.1,19100000
101,1250000,8,
96,1250000,5.5,
80,427000,5.7,2833383
87,15000000,3.7,
92,1250000,7.1,
118,1250000,7.8,
27,,7.3,
123,1420000,4.1,
100,1200000,7.2,24741700
103,1200000,7.7,55153403
100,1200000,7.1,18488314
99,1300000,7.6,
89,1300000,7,11278
104,80000000,5.5,79363785
114,7000000,7.4,13876974
111,1200000,7.7,9180275
99,1200000,7.2,
110,27000000,7.8,22494487
85,1200000,6.6,2199853
113,1200000,6,2859955
99,1200000,8.4,2812029
83,,6.5,
142,1200000,8.9,6100000
112,4000000,7.9,375723
108,1200000,6,594904
88,1200000,6.1,58936
97,1200000,7.4,24784
85,1200000,6.2,7826
103,1500000,5.6,
110,1200000,7.2,3830
88,,6.1,
76,,3.8,
100,1200000,7.1,
99,1200000,4.5,
84,1200000,3.8,
91,2600000,6.2,2850263
97,1200000,6.6,
84,1200000,4.6,
100,1200000,4.2,
94,3000000,6.8,16101109
90,695393,7.7,6013
,,7.1,
92,1100000,5.9,1400000
105,,4.7,247740
73,1600000,7,39659
116,10000000,6.9,
110,1100000,6.1,56129
102,1100000,7.6,4105123
89,1100000,3,
76,1100000,2.6,
82,950000,8.6,
89,1400000,6.1,
150,,7.5,
89,1000000,6.7,
145,960000,8.1,117235247
91,1100000,4.9,
89,1000000,6.8,21378000
121,1000000,6.8,
83,1000000,5.7,31537320
110,1300000,8.3,
91,1000000,6.6,17986000
110,1100000,7.3,16067035
86,1000000,5,18112929
86,1000000,7,14564027
120,5000000,3.4,20773070
90,1000000,5.9,10042266
99,1000000000,6,10037390
112,3500000,7.4,9701559
103,1000000,7.4,9013113
83,1000000,4.2,53245055
109,900000,6.2,9000000
89,1000000,6.2,
96,,7.5,23808111
109,1000000,7.2,
122,,7.2,5355376
100,6000000,5.4,7186670
109,1100000,7,
95,1000000,7.2,5997134
94,,7.9,4417124
107,,6.8,5355847
104,1000000,6.7,3386698
96,7500000,7.5,143492840
93,,6.8,5283379
102,,6.9,2981638
84,,6.8,3122616
97,1000000,7.2,2508841
91,1000000,7.4,4946250
84,1000000,5.6,1950218
86,1000000,6.8,1277257
91,3500000,7.2,45857453
92,1000000,7.7,1677838
94,1000000,7,1744858
92,1000000,7.2,
103,58000000,6.4,80021740
100,1000000,7.2,982214
119,1000000,7.2,798341
167,1000000,6.2,610991
92,11000000,6.9,
92,1000000,6.2,582024
108,2500000,6.9,548712
97,1000000,7,464655
88,1000000,6.7,464126
100,1000000,3.6,428535
100,,6.3,750100
124,,7.4,621240
88,1000000,7.4,104077
106,,7.3,334658
79,1000000,6.1,279282
135,65000000,6.7,43982842
96,1000000,8.2,484221
53,1000000,7.7,274661
97,1000000,7.3,144431
120,,7.4,227241
90,,5.7,112521
91,1000000,7.6,287761
93,1000000,6.8,100240
112,1000000,5.6,96734
160,1500000,4.8,49000
95,900000,6.4,100659
93,500000,6.8,48430
88,1000000,6.1,21210
105,1000000,5.2,
98,,6.9,22434
82,1000000,6,12996
89,1000000,6.3,
78,1000000,6.1,10018
97,1000000,5.5,62480
81,1000000,6.9,6387
90,,5.6,5494
97,1000000,1.9,
88,1000000,4.1,721
96,1500000,5.4,703
105,1000000,6.8,
,1000000,7,
76,1000000,6.7,
96,1000000,5.8,
99,1000000,6.2,
90,1000000,2.8,
94,,7.3,
87,1000000,5.8,
93,,6.5,
90,1000000,6.1,
89,500000,5.1,
83,1000000,2.2,
96,,7.2,
90,1000000,5.7,
138,1000000,3.4,
84,1000000,3.8,
83,,4.7,
96,1000000,5.6,
94,1000000,3.9,
90,1000000,5.4,
95,1000000,5.2,
93,1000000,3.5,
111,1000000,5.3,
101,20000000,7,2319187
103,,7.1,
87,950000,5.5,
30,,5.9,
100,950000,6,
90,989000,4.8,
83,913000,7.1,
108,910000,8.2,9600000
100,930000,5.7,20186
113,590000,7.9,1185783
97,3000000,7.3,
104,950000,7.1,1007962
91,900000,6.4,381186
107,,5.9,439958
85,900000,7.5,16097842
101,900000,6.4,6643
70,,7.4,102797150
88,850000,7.3,442638
112,15000000,6.5,42919096
107,850000,7.2,819939
78,900000,6.7,
90,1000000,7.1,
88,850000,6,1243961
92,,6.7,3094687
95,825000,5.6,15278
85,500000,7,
86,990000,4.9,
90,100000,3.2,
123,500000,8.4,7098492
93,,6.9,
88,800000,7.5,4771000
114,800000,7.2,1001437
88,800000,7.2,2073984
110,,8,9950
95,850000,7.4,
83,800000,7.2,
104,800000,6.5,144583
94,800000,7.2,
87,,4.2,58163
93,600000,5.1,35688
91,800000,6.4,41709
90,780000,6.8,1310270
14,,6.2,
112,777000,7.5,115000000
75,750000,7.7,
86,750000,6.9,5518918
86,750000,7,4007792
89,,7.5,7705974
95,500000,6.3,26297
101,750000,5.5,77501
89,16000000,4.8,42638165
106,750000,8.1,
88,750000,6.6,47329
99,900000,5.2,18378
90,750000,5.6,
95,750000,3.1,
85,750000,8.1,
170,700000,8.3,7830611
86,,7.1,3278611
,,8.1,
97,700000,7.2,1141829
104,1000000,6.3,
88,,4,
201,207000000,7.2,218051260
108,30000000,5.3,32048809
106,700000,7.2,2694973
107,700000,6.5,10508
84,650000,6.5,2301777
91,750000,4.9,
90,,5.2,169719
103,400000,7.4,
71,650000,7.4,
90,650000,5.4,
67,625000,3.9,
94,700000,5.3,
81,609000,7.8,3000000
81,60000,6.4,140530114
215,600000,8.1,13300000
83,650000,6.5,
106,600000,5.6,171988
103,600000,5.6,23616
90,600000,6.6,13493
88,,6.3,79043
105,400000,7.7,
115,750000,7,
90,600000,8,
102,,7.2,
98,600000,4.5,
87,560000,7.7,515005
80,560000,7.2,2245
88,550000,6.1,
83,500000,6.4,
122,500000,6.5,33451479
115,550000,7,
86,500000,6.1,39552600
79,500000,5.7,30500882
87,,5.4,
97,500000,5.9,17000000
105,,7.5,8044906
89,500000,7.7,5739376
120,1000000,7.1,3773863
94,,7.4,3117666
108,500000,7.6,2047570
102,500000,6.4,1250798
83,46000,7.4,1127331
93,500000,6.8,906666
86,500000,6.5,1114943
101,500000,6,1111615
111,500000,7.3,985341
90,500000,7.3,603943
86,500000,6.5,334041
98,500000,6,295468
91,500000,5.3,243347
91,500000,6.6,154077
90,,6.1,342936
88,500000,7.1,151389
202,2000000,8.7,269061
89,500000,8.4,133778
97,500000,5.8,
84,500000,6.2,52850
82,500000,5.8,98017
94,135000000,6.7,177343675
100,500000,5.7,31937
112,500000,6.1,13134
94,500000,6.4,237301
87,,5,
91,500000,6.5,12055
87,500000,4.6,1332
98,3000000,7.7,
95,500000,7.3,
87,100000,6.6,
102,,6.4,316842
127,500000,5.8,
96,500000,7.2,
103,,7.2,
104,500000,3.5,
90,,7.5,
122,,2.2,
93,12000000,3.3,37188667
90,500000,6.6,
101,500000,6.9,
94,150000,4,
97,500000,7.4,
90,,8.3,
108,500000,5.7,
82,500000,6.8,21199
84,500000,5.2,
130,215000000,6.4,234903076
91,475000,6.2,
91,450000,5.9,2712293
107,2000000,7.7,768045
82,500000,4.3,
84,450000,7.1,379122
103,500000,6.2,23000
86,450000,6.8,
89,439000,7.7,2300000
52,450000,8.2,
98,225000,7.5,2938208
133,25000000,7.6,9910
81,,4.1,
92,400000,6.9,44540956
90,1066167,7.1,258113
84,15000,6.3,107917283
91,,7.7,1293295
91,229575,8.3,1229197
90,400000,7.1,1689999
96,100000,4.7,11798
60,,7.7,
88,218,7.2,592014
92,400000,5.1,425899
97,500000,5.4,
82,400000,6.9,126387
22,,8.2,
101,35000000,6.1,80276912
80,500000,6.1,
97,650000,6.9,
84,,5.8,25918
97,900000,6,
91,400000,8.2,
123,385907,8,
86,375000,7,617172
100,379000,6.3,2808000
96,375000,7.6,
89,6000000,6.1,12843
84,450000,7.2,34151
88,1750211,7.8,1523883
90,350000,4.7,4000000
90,,7.5,84689
43,,6.7,
98,350000,3.4,
101,300000,7.9,47000000
96,350000,8.9,
83,,6.9,246574
65,325000,8.2,
94,,7.3,110197
112,,8,7707563
102,312000,6.7,1281176
98,8000000,6.6,16115878
91,300000,6.9,1652472
80,300000,7.1,2360184
114,,5.6,
76,300000,6.7,255352
80,200000,7.1,856942
88,300000,5.2,
110,300000,7.7,
104,,7.5,32631
102,300000,7.6,16892
95,160000,8.1,12438
94,300000,5.5,40542
109,200000,6.6,5199
90,350000,3.2,
133,45000000,7.4,24343673
110,,6.6,1711
80,300000,6.2,
95,300000,4.8,2468
94,,4.5,
98,300000,7.2,
98,500000,4.3,
96,250000,4.5,
97,300000,6.4,
90,270000,6.4,318622
113,250000,7.3,12006514
91,250000,6.9,4186931
90,290000,4.3,
98,250000,7.2,3799339
94,250000,6.5,1977544
96,250000,6.6,1050600
100,250000,6.7,902835
90,300000,4.3,
90,365000,7.3,489220
76,250000,6.4,212285
75,250000,7,203134
78,150000,5.5,191309
90,250000,6.7,3388210
96,300000,4.3,
92,250000,6.1,177840
75,,6.8,47111
99,250000,3.9,49494
58,,8.5,
86,,6.9,
92,,7.3,45661
101,,6.9,
81,250000,6.3,18195
93,,2.5,
95,250000,5.7,
107,,7,
98,250000,6.2,
35,,6.9,
108,,4.5,
66,250000,7.8,
95,250000,4.4,
99,,7.4,
108,250000,6.6,
90,250000,8,
151,245000,8.3,
83,240000,6.5,
108,250000,7.1,
92,,7.1,104792
105,250000,4,
86,225000,7.5,111300
106,225000,7,1027119
93,100000,4,
80,210000,6.7,5000000
127,5000000,7.2,
93,200000,7,
96,200000,7.4,4505922
99,200000,8,3500000
66,200000,6.5,
85,200000,7.2,381225
101,200000,6.4,2428241
97,200000,6.5,78030
119,,6.8,59774
103,200000,6.9,174682
86,200000,7.5,215185
106,30000000,7.1,32154410
90,200000,5.1,
95,250000,6.2,
94,13000000,3.9,
84,,6,140016
89,,6.8,
59,150000,7.4,
126,,8.1,
86,,6.5,15542
87,200000,8,
106,200000,7.7,1111
86,200000,7.2,
89,2500000,5.4,
105,200000,6.7,
93,,6.3,
94,200000,8.1,
89,180000,8.5,925402
97,120000,7.7,469947
88,175000,6.5,7137502
78,180000,8.7,
104,168000,6.5,
92,100000,7,1316074
108,,5.8,
97,500000,5.5,15180000
109,200000,7,
78,150000,6.3,2882062
85,180000,7.9,9437933
88,1200000,7.3,110720
93,160000,7.4,155984
86,,5.4,
98,,7.1,
88,83532,7.5,30859000
25,150000,8.4,
72,150000,7,4914
66,150000,5.3,
80,150000,7.1,5858
91,160000,7.5,6706368
93,18000000,6.1,
89,125000,7.2,
85,,6.7,405614
62,125000,8.2,
90,120000,6.6,
90,125000,6.7,1573712
,125000,5.1,
88,120000,7,
88,120000,7,
96,114000,8,
94,120000,7.4,
120,10000000,5.4,
77,103000,5.7,
111,100000,6.7,10174663
81,100000,4.2,22757819
89,20000,7.4,
110,100000,4.8,3000000
81,100000,7,5228617
100,,7.3,2643689
99,100000,5.8,
90,40000,7,110536
82,20000,3.2,
88,200000,6.8,59379
103,100000,7.7,
80,1800000,5.6,
68,,7.1,
81,100000,3.6,
106,,6.8,
77,100000,7.6,
114,15000000,6.6,32721635
80,70000,8.3,
84,60000,7.5,3216970
86,,5.4,33598
87,60000,5.3,536767
80,75000,4.5,
100,65000,7.3,11529368
82,60000,5.6,40557
82,70000,5.6,30084
70,62000,4.1,
75,100000,6.8,
87,,6.3,
87,70000,5.8,
98,25000,6.6,10246600
83,,6.7,
99,,6.4,
98,65000,6.3,389804
93,60000,3.4,
,,4.7,
111,50000,6,
47,50000,7.3,
92,50000,7.9,
97,4000000,6.1,
81,50000,7.4,
83,42000,6.6,
96,45000,5.5,
90,42000,7.5,241816
90,40000,7.6,277233
95,75000,5,
83,40000,3.2,
117,,8.2,321952
75,50000,3.7,
79,,6.3,24705
78,30000,4.1,243768
109,,6.9,
89,60000,5.4,
93,,6.5,9609
102,230000,7.8,3151130
65,27000,6.7,8231
85,,6.4,
97,25000,7.3,2856622
109,35000000,5.7,10499968
79,24000,7,
80,,6.3,
100,23000,7.1,1227508
90,25000,4.8,
90,22000,3.3,
120,20000,6.9,
91,,4.6,
143,17350,3,
85,15000,6.6,192467
60,15000,7.4,
88,15000,6.2,76382
78,20000,4,
108,10000,6.1,180483
110,4500,6.9,136007
90,10000,7.5,673780
83,10000,6.7,
111,1000000,7.4,94596
84,,6.1,
82,200000,5.4,
98,,6.4,
77,7000,7,424760
80,7000,6.3,70071
81,7000,6.9,2040920
84,3250,7.8,
95,9000,6.4,4584
87,,7.7,
43,,7.5,
76,1400,6.3,
100,,6.3,10443
90,1100,6.6,85222
